销售日期,单品编码,销量(千克),每日平均销售单价(元/千克),打折数量,原价数量
2020-07-15,102900051004294,3.764,11.6,1,19
2020-07-15,102900051010455,19.145,9.0,0,38
2020-07-15,106956146480197,3.0,3.5,0,3
2020-07-16,102900005115779,25.015,7.42,10,62
2020-07-16,102900005115786,18.904,3.6,3,44
2020-07-16,102900005115793,6.6370000000000005,16.933333333333334,2,12
2020-07-16,102900005115823,13.959,10.0,0,35
2020-07-16,102900005115908,11.277000000000001,7.75,1,25
2020-07-16,102900005115946,7.31,5.46,4,13
2020-07-16,102900005115960,22.319,2.8333333333333335,3,25
2020-07-16,102900005115984,44.285,4.683333333333334,7,95
2020-07-16,102900005116226,2.4669999999999996,7.65,1,6
2020-07-16,102900005116233,4.206,11.5,1,18
2020-07-16,102900005116257,7.693,6.15,3,14
2020-07-16,102900005116509,10.003,4.233333333333333,2,15
2020-07-16,102900005116530,15.428,17.7,11,63
2020-07-16,102900005116547,15.697,8.0,0,38
2020-07-16,102900005116714,23.379,13.025,3,49
2020-07-16,102900005116899,8.467,15.133333333333333,2,18
2020-07-16,102900005116912,0.987,14.0,0,5
2020-07-16,102900005116943,1.2240000000000002,16.9,3,7
2020-07-16,102900005117056,34.817,7.05,9,86
2020-07-16,102900005117209,0.661,21.8,0,2
2020-07-16,102900005118824,2.887,9.25,1,9
2020-07-16,102900005118831,14.0,6.58,4,10
2020-07-16,102900005119944,1.897,18.0,0,11
2020-07-16,102900005119975,15.77,5.666666666666667,2,37
2020-07-16,102900005123880,0.6719999999999999,2.5,2,0
2020-07-16,102900005125808,2.5890000000000004,23.099999999999998,2,20
2020-07-16,102900005125815,10.676,10.9,2,30
2020-07-16,102900011000328,19.027,7.8625,9,42
2020-07-16,102900011001219,1.934,19.8,0,7
2020-07-16,102900011001806,4.0,5.9,0,4
2020-07-16,102900011006689,2.883,8.0,0,7
2020-07-16,102900011008522,15.691,7.65,1,24
2020-07-16,102900011009444,8.89,10.0,0,20
2020-07-16,102900011009970,16.071,4.55,6,25
2020-07-16,102900051004294,5.059,12.0,0,22
2020-07-16,102900051010455,17.476,7.959999999999999,4,33
2020-07-16,106956146480197,5.0,3.5,0,5
2020-07-17,102900005115762,6.807,4.35,4,11
2020-07-17,102900005115779,27.073,9.266666666666667,10,71
2020-07-17,102900005115786,13.242999999999999,3.05,3,27
2020-07-17,102900005115793,4.071,17.4,1,9
2020-07-17,102900005115823,8.591000000000001,7.333333333333333,3,19
2020-07-17,102900005115908,10.726,7.566666666666666,2,25
2020-07-17,102900005115946,5.16,6.466666666666666,2,10
2020-07-17,102900005115960,26.681,2.775,3,27
2020-07-17,102900005115984,35.251000000000005,4.875,9,75
2020-07-17,102900005116226,2.996,8.0,0,7
2020-07-17,102900005116233,3.8729999999999998,11.45,1,14
2020-07-17,102900005116257,15.891,7.55,3,26
2020-07-17,102900005116509,7.970000000000001,4.3,1,14
2020-07-17,102900005116530,15.599,16.2375,7,67
2020-07-17,102900005116547,15.545,7.540000000000001,4,32
2020-07-17,102900005116714,25.149,11.1625,8,47
2020-07-17,102900005116899,7.809,16.0,0,20
2020-07-17,102900005116912,1.253,13.6,1,5
2020-07-17,102900005116943,1.575,16.599999999999998,2,9
2020-07-17,102900005117056,27.919999999999998,8.0625,7,76
2020-07-17,102900005117209,1.798,19.8,0,6
2020-07-17,102900005118824,2.918,10.0,0,9
2020-07-17,102900005118831,17.0,6.683333333333334,7,9
2020-07-17,102900005119944,2.1079999999999997,17.1,1,7
2020-07-17,102900005119975,16.789,5.475,4,40
2020-07-17,102900005123880,0.732,10.0,0,2
2020-07-17,102900005125808,2.32,23.46666666666667,2,25
2020-07-17,102900005125815,11.403,11.175,3,36
2020-07-17,102900011000328,11.549000000000001,8.440000000000001,4,29
2020-07-17,102900011001219,3.9010000000000002,18.3,2,10
2020-07-17,102900011001806,2.0,5.9,0,2
2020-07-17,102900011006689,6.881,7.433333333333334,3,18
2020-07-17,102900011008522,14.777000000000001,7.65,1,21
2020-07-17,102900011009444,13.389999999999999,9.275,4,21
2020-07-17,102900011009970,19.049,5.666666666666667,2,35
2020-07-17,102900051004294,4.361,11.033333333333333,2,20
2020-07-17,102900051010455,8.620000000000001,7.2,1,16
2020-07-17,106956146480197,4.0,3.4,1,3
2020-07-18,102900005115762,7.208,4.525,3,11
2020-07-18,102900005115779,40.398,8.854545454545455,14,98
2020-07-18,102900005115786,8.314,4.0,0,17
2020-07-18,102900005115793,10.548,18.0,0,22
2020-07-18,102900005115823,22.741,9.200000000000001,10,44
2020-07-18,102900005115908,20.325999999999997,7.416666666666667,6,43
2020-07-18,102900005115946,7.522,6.1000000000000005,6,13
2020-07-18,102900005115960,15.536999999999999,2.766666666666667,4,14
2020-07-18,102900005115984,51.306999999999995,4.707142857142857,27,95
2020-07-18,102900005116226,2.706,6.175,3,6
2020-07-18,102900005116233,6.696,12.14,4,21
2020-07-18,102900005116257,18.058,7.366666666666667,5,27
2020-07-18,102900005116509,23.755,3.5833333333333335,6,29
2020-07-18,102900005116530,22.662,16.50588235294118,20,86
2020-07-18,102900005116547,19.481,8.257142857142856,9,36
2020-07-18,102900005116714,35.15,12.490909090909092,17,59
2020-07-18,102900005116899,8.575,14.75,5,13
2020-07-18,102900005116912,1.58,13.4,1,6
2020-07-18,102900005116943,2.202,17.2,2,13
2020-07-18,102900005117056,26.14,8.481818181818182,14,74
2020-07-18,102900005117209,2.237,19.03333333333333,2,6
2020-07-18,102900005118824,1.843,9.175,3,3
2020-07-18,102900005118831,15.0,6.575,4,11
2020-07-18,102900005119944,1.9529999999999998,15.366666666666667,2,9
2020-07-18,102900005119975,43.243,3.688888888888889,13,88
2020-07-18,102900005123880,4.04,9.5,1,11
2020-07-18,102900005125808,3.644,23.919999999999998,4,38
2020-07-18,102900005125815,14.208,10.8375,8,38
2020-07-18,102900011000328,26.28,8.1,12,57
2020-07-18,102900011001219,2.848,18.0,0,9
2020-07-18,102900011001806,6.0,5.566666666666666,2,4
2020-07-18,102900011008522,15.411999999999999,7.525,4,22
2020-07-18,102900011009444,14.771999999999998,9.35,3,25
2020-07-18,102900011009970,25.938,5.383333333333333,7,45
2020-07-18,102900051004294,8.258000000000001,11.05,3,38
2020-07-18,102900051010455,17.709,7.4,4,30
2020-07-18,106956146480197,6.0,3.3000000000000003,2,4
2020-07-19,102900005115779,37.822,8.472727272727273,15,86
2020-07-19,102900005115786,21.409999999999997,3.6166666666666667,8,43
2020-07-19,102900005115793,6.960000000000001,15.45,2,10
2020-07-19,102900005115823,30.753999999999998,8.885714285714286,7,72
2020-07-19,102900005115908,15.143,7.357142857142857,11,29
2020-07-19,102900005115946,2.751,7.0,0,6
2020-07-19,102900005115960,20.049999999999997,3.65,4,18
2020-07-19,102900005115984,76.61500000000001,4.825,25,151
2020-07-19,102900005116226,3.4250000000000003,7.75,1,11
2020-07-19,102900005116233,6.675000000000001,13.05,4,23
2020-07-19,102900005116257,35.706,7.2,8,57
2020-07-19,102900005116509,20.22,5.2,8,20
2020-07-19,102900005116530,33.406,17.45263157894737,31,135
2020-07-19,102900005116547,19.546,8.275,3,41
2020-07-19,102900005116714,44.790000000000006,13.0,12,93
2020-07-19,102900005116899,8.667000000000002,14.9,6,12
2020-07-19,102900005116912,1.824,14.0,0,11
2020-07-19,102900005116943,3.511,18.0,0,21
2020-07-19,102900005117056,43.55200000000001,9.09,16,100
2020-07-19,102900005117209,1.364,19.8,0,3
2020-07-19,102900005118824,2.457,9.166666666666666,2,5
2020-07-19,102900005118831,14.0,6.525,4,10
2020-07-19,102900005119944,2.315,17.125,3,6
2020-07-19,102900005119975,13.55,4.516666666666667,7,30
2020-07-19,102900005123880,3.0069999999999997,9.5,1,6
2020-07-19,102900005125808,3.107,24.7,5,31
2020-07-19,102900005125815,17.231,11.028571428571428,6,44
2020-07-19,102900011000328,33.845,8.316666666666668,6,88
2020-07-19,102900011001219,0.223,18.0,0,1
2020-07-19,102900011001806,3.0,5.9,0,3
2020-07-19,102900011008522,55.233000000000004,6.211111111111111,18,67
2020-07-19,102900011009444,15.846,9.3,4,28
2020-07-19,102900011009970,31.561,5.525,6,54
2020-07-19,102900051004294,5.066999999999999,11.55,1,27
2020-07-19,102900051010455,26.876,8.05,8,47
2020-07-19,106956146480197,3.0,3.5,0,3
2020-07-20,102900005115779,30.473,8.799999999999999,5,78
2020-07-20,102900005115786,13.142,2.96,6,24
2020-07-20,102900005115793,5.7509999999999994,11.933333333333332,2,12
2020-07-20,102900005115823,13.892000000000001,7.975,3,24
2020-07-20,102900005115908,10.991,7.65,1,29
2020-07-20,102900005115946,3.512,6.65,1,7
2020-07-20,102900005115960,21.031,3.6666666666666665,3,19
2020-07-20,102900005115984,12.579,5.175,5,28
2020-07-20,102900005116226,4.111,7.6000000000000005,2,12
2020-07-20,102900005116233,2.5260000000000002,13.45,1,10
2020-07-20,102900005116257,14.362,7.375,3,21
2020-07-20,102900005116509,6.505,5.8,1,12
2020-07-20,102900005116530,13.334999999999999,18.183333333333334,6,66
2020-07-20,102900005116547,14.32,8.65,1,36
2020-07-20,102900005116714,16.811,9.52,4,38
2020-07-20,102900005116899,7.122,11.366666666666667,2,13
2020-07-20,102900005116912,1.481,14.0,0,10
2020-07-20,102900005116943,1.147,17.2,1,9
2020-07-20,102900005117056,29.836,7.58,19,78
2020-07-20,102900005117209,1.379,19.8,0,4
2020-07-20,102900005118824,2.426,10.0,0,8
2020-07-20,102900005118831,8.0,6.7,1,7
2020-07-20,102900005119944,1.653,18.0,0,9
2020-07-20,102900005119975,46.066,4.325,11,104
2020-07-20,102900005125808,2.612,19.8,0,26
2020-07-20,102900005125815,11.828,10.985714285714286,6,37
2020-07-20,102900011000328,21.283,7.425,5,60
2020-07-20,102900011001219,0.924,18.0,0,2
2020-07-20,102900011001806,5.0,5.5,1,4
2020-07-20,102900011008522,29.727,6.5200000000000005,5,35
2020-07-20,102900011009444,13.08,8.675,3,23
2020-07-20,102900011009970,30.62,5.066666666666666,7,50
2020-07-20,102900051004294,3.532,11.6,1,16
2020-07-20,102900051010455,9.833,8.7,1,21
2020-07-20,106956146480197,5.0,3.5,0,5
2020-07-21,102900005115762,7.761,6.0,0,13
2020-07-21,102900005115779,35.089000000000006,9.200000000000001,7,85
2020-07-21,102900005115786,11.029,3.766666666666667,3,21
2020-07-21,102900005115793,7.804,16.0,0,15
2020-07-21,102900005115823,14.745999999999999,4.45,1,33
2020-07-21,102900005115908,12.295,7.566666666666666,4,26
2020-07-21,102900005115946,3.21,7.0,0,8
2020-07-21,102900005115960,22.412,3.85,1,18
2020-07-21,102900005115984,24.918,5.983333333333333,5,55
2020-07-21,102900005116226,3.471,8.0,0,12
2020-07-21,102900005116233,1.566,13.55,1,6
2020-07-21,102900005116257,11.416,8.0,0,23
2020-07-21,102900005116509,9.283999999999999,5.35,1,15
2020-07-21,102900005116530,11.977,18.516666666666666,5,58
2020-07-21,102900005116547,13.607000000000001,8.5,2,34
2020-07-21,102900005116714,22.063,11.0,8,49
2020-07-21,102900005116899,7.829000000000001,15.0,1,16
2020-07-21,102900005116912,1.467,12.9,2,6
2020-07-21,102900005116943,0.971,16.0,0,7
2020-07-21,102900005117056,28.999,8.466666666666667,4,87
2020-07-21,102900005117209,0.91,19.8,0,3
2020-07-21,102900005118824,2.306,9.5,1,5
2020-07-21,102900005118831,14.0,6.7,2,11
2020-07-21,102900005119944,1.574,17.2,1,9
2020-07-21,102900005119975,20.183,4.5,2,45
2020-07-21,102900005123880,1.323,10.0,0,3
2020-07-21,102900005125808,2.012,19.05,1,19
2020-07-21,102900005125815,11.28,11.059999999999999,4,31
2020-07-21,102900011000328,12.988,8.375,4,35
2020-07-21,102900011001219,0.512,18.0,0,1
2020-07-21,102900011001806,4.0,5.65,1,3
2020-07-21,102900011008522,21.857,7.5,2,33
2020-07-21,102900011009444,6.393999999999999,9.55,1,11
2020-07-21,102900011009970,26.942,5.666666666666667,2,55
2020-07-21,102900051000944,2.609,24.6,1,5
2020-07-21,102900051004294,4.241,11.55,1,19
2020-07-21,102900051010455,19.686,8.6,2,36
2020-07-21,106956146480197,2.0,3.5,0,2
2020-07-22,102900005115762,3.8949999999999996,5.75,2,8
2020-07-22,102900005115779,30.681,8.7625,10,82
2020-07-22,102900005115786,21.383,3.75,3,44
2020-07-22,102900005115793,7.93,15.0,2,16
2020-07-22,102900005115823,14.116,6.466666666666666,3,35
2020-07-22,102900005115908,9.399,7.65,1,25
2020-07-22,102900005115946,5.232,7.0,0,11
2020-07-22,102900005115960,24.174,3.85,2,21
2020-07-22,102900005115984,15.854000000000001,6.133333333333333,2,36
2020-07-22,102900005116226,3.016,9.8,1,10
2020-07-22,102900005116233,2.829,15.15,1,14
2020-07-22,102900005116257,17.583,7.06,4,33
2020-07-22,102900005116509,16.543,5.6,0,28
2020-07-22,102900005116530,15.095,15.38,4,70
2020-07-22,102900005116547,18.855,8.65,3,45
2020-07-22,102900005116714,27.232999999999997,12.040000000000001,9,61
2020-07-22,102900005116899,7.3950000000000005,15.066666666666668,2,17
2020-07-22,102900005116912,1.474,14.0,0,9
2020-07-22,102900005116943,1.3390000000000002,14.8,1,10
2020-07-22,102900005117056,29.557000000000002,8.155555555555557,10,80
2020-07-22,102900005117209,0.46,19.8,0,2
2020-07-22,102900005118824,2.521,12.0,0,7
2020-07-22,102900005118831,15.0,6.466666666666666,2,13
2020-07-22,102900005119944,1.774,15.95,1,6
2020-07-22,102900005119975,38.135999999999996,4.357142857142857,27,64
2020-07-22,102900005125808,3.675,18.599999999999998,2,34
2020-07-22,102900005125815,18.596,7.816666666666666,7,49
2020-07-22,102900011000328,34.669000000000004,7.166666666666667,9,88
2020-07-22,102900011001219,2.593,17.133333333333333,2,7
2020-07-22,102900011001806,4.0,5.9,0,4
2020-07-22,102900011008522,20.365,7.366666666666667,2,37
2020-07-22,102900011009444,14.121,9.233333333333333,2,23
2020-07-22,102900011009970,26.442,5.633333333333333,2,44
2020-07-22,102900051000944,1.134,29.8,0,3
2020-07-22,102900051004294,3.222,12.0,0,17
2020-07-22,102900051010455,26.618,8.166666666666666,2,49
2020-07-22,106956146480197,7.0,3.5,0,7
2020-07-23,102900005115762,4.5,7.6,0,9
2020-07-23,102900005115779,20.035000000000004,9.1,8,50
2020-07-23,102900005115786,13.645,3.8,3,25
2020-07-23,102900005115793,6.841,11.875,3,14
2020-07-23,102900005115823,12.32,8.7,1,29
2020-07-23,102900005115908,10.388,8.0,0,23
2020-07-23,102900005115946,5.275,6.45,1,12
2020-07-23,102900005115960,14.448,3.3000000000000003,2,9
2020-07-23,102900005115984,17.281,7.533333333333334,2,46
2020-07-23,102900005116226,2.977,10.0,0,9
2020-07-23,102900005116233,3.605,18.0,0,16
2020-07-23,102900005116257,19.791,6.6000000000000005,6,28
2020-07-23,102900005116509,12.706,5.05,1,19
2020-07-23,102900005116530,10.538,18.28,6,44
2020-07-23,102900005116547,18.106,8.540000000000001,4,38
2020-07-23,102900005116714,17.907,13.5,1,49
2020-07-23,102900005116899,8.103,15.5,2,16
2020-07-23,102900005116912,3.0629999999999997,13.0,2,12
2020-07-23,102900005116943,2.644,17.05,1,11
2020-07-23,102900005117056,26.695,8.22,8,71
2020-07-23,102900005117209,1.965,19.8,0,6
2020-07-23,102900005118824,2.314,12.0,0,7
2020-07-23,102900005118831,10.0,6.9,0,10
2020-07-23,102900005119944,1.564,16.8,1,7
2020-07-23,102900005119975,45.051,3.283333333333333,43,72
2020-07-23,102900005123880,0.421,10.0,0,1
2020-07-23,102900005125808,3.7159999999999997,19.0,2,31
2020-07-23,102900005125815,14.488,9.533333333333333,2,44
2020-07-23,102900011000328,10.339,7.45,3,32
2020-07-23,102900011001219,0.267,18.0,0,1
2020-07-23,102900011001561,20.0,1.95,2,12
2020-07-23,102900011001806,4.0,5.9,0,4
2020-07-23,102900011008522,18.271,7.9,1,27
2020-07-23,102900011009444,11.645,10.0,0,18
2020-07-23,102900011009970,21.518,7.340000000000001,5,33
2020-07-23,102900051004294,5.01,9.6,1,19
2020-07-23,102900051010455,22.386,8.5,2,41
2020-07-23,106956146480197,5.0,3.5,0,5
2020-07-24,102900005115779,21.268,9.375,4,51
2020-07-24,102900005115786,17.563,3.75,2,34
2020-07-24,102900005115793,5.39,14.95,1,12
2020-07-24,102900005115823,13.722,8.333333333333334,2,34
2020-07-24,102900005115908,10.802,7.35,4,22
2020-07-24,102900005115946,1.82,7.0,0,4
2020-07-24,102900005115984,20.215000000000003,7.24,4,42
2020-07-24,102900005116226,2.7960000000000003,7.6,0,8
2020-07-24,102900005116233,2.983,16.8,1,11
2020-07-24,102900005116257,20.743,6.900000000000001,5,27
2020-07-24,102900005116509,3.656,5.6,0,5
2020-07-24,102900005116530,12.286000000000001,18.119999999999997,5,48
2020-07-24,102900005116547,10.405,8.7,3,22
2020-07-24,102900005116714,18.532999999999998,10.4,4,36
2020-07-24,102900005116899,8.286,15.200000000000001,2,17
2020-07-24,102900005116912,1.817,14.0,0,9
2020-07-24,102900005116943,1.228,17.6,0,8
2020-07-24,102900005117056,36.150000000000006,7.9125,8,85
2020-07-24,102900005117209,0.495,17.5,2,0
2020-07-24,102900005118824,2.228,12.0,0,6
2020-07-24,102900005118831,11.0,6.366666666666667,2,9
2020-07-24,102900005119944,2.175,17.3,1,8
2020-07-24,102900005119975,29.817999999999998,3.875,7,66
2020-07-24,102900005123880,0.491,10.0,0,1
2020-07-24,102900005125808,3.316,18.4,3,30
2020-07-24,102900005125815,12.518,9.1,4,37
2020-07-24,102900011000328,7.431,7.3999999999999995,2,21
2020-07-24,102900011001806,5.0,5.45,1,4
2020-07-24,102900011008522,28.481,8.185714285714285,5,34
2020-07-24,102900011009444,10.571,9.7,1,18
2020-07-24,102900011009970,19.751,7.275,4,35
2020-07-24,102900051000944,1.226,31.8,0,4
2020-07-24,102900051004294,3.848,10.266666666666667,2,15
2020-07-24,102900051010455,16.246,8.1,4,28
2020-07-24,106956146480197,5.0,3.5,0,5
2020-07-25,102900005115762,5.676,7.0,0,12
2020-07-25,102900005115779,50.545,7.990909090909091,17,124
2020-07-25,102900005115786,16.003,4.575,5,32
2020-07-25,102900005115793,8.235,14.9,2,16
2020-07-25,102900005115823,14.812999999999999,8.36,4,32
2020-07-25,102900005115908,17.775,7.375,4,43
2020-07-25,102900005115946,2.565,5.9,1,5
2020-07-25,102900005115960,14.079,3.3333333333333335,2,12
2020-07-25,102900005115984,31.348000000000003,7.3,11,73
2020-07-25,102900005116226,1.769,7.6,0,6
2020-07-25,102900005116233,2.87,18.7,3,8
2020-07-25,102900005116257,12.684000000000001,7.3,3,21
2020-07-25,102900005116509,14.914,4.875,4,18
2020-07-25,102900005116530,19.229,17.5,10,78
2020-07-25,102900005116547,18.421,8.64,6,38
2020-07-25,102900005116714,28.770999999999997,12.333333333333334,9,60
2020-07-25,102900005116899,8.529,13.183333333333332,5,13
2020-07-25,102900005116912,2.081,9.0,2,7
2020-07-25,102900005116943,1.091,17.6,0,9
2020-07-25,102900005117056,64.43900000000001,7.742857142857143,26,151
2020-07-25,102900005117209,1.202,19.8,0,4
2020-07-25,102900005118824,1.895,11.55,1,4
2020-07-25,102900005118831,18.0,6.533333333333334,2,16
2020-07-25,102900005119944,2.103,18.0,0,7
2020-07-25,102900005119975,15.949,3.875,9,36
2020-07-25,102900005123880,0.281,10.0,0,1
2020-07-25,102900005125808,4.2330000000000005,18.2,3,43
2020-07-25,102900005125815,15.179,9.14,8,42
2020-07-25,102900011000328,12.295,7.26,5,30
2020-07-25,102900011001219,2.57,16.85,1,5
2020-07-25,102900011001806,5.0,5.9,0,5
2020-07-25,102900011008522,17.193,8.0,0,30
2020-07-25,102900011009444,34.275999999999996,6.7700000000000005,12,50
2020-07-25,102900011009970,28.650000000000002,7.025,8,43
2020-07-25,102900051004294,3.456,11.025,3,15
2020-07-25,102900051010455,14.956,8.7,1,25
2020-07-25,106956146480197,5.0,3.5,0,5
2020-07-26,102900005115762,7.278,7.0,0,13
2020-07-26,102900005115779,54.457,8.255555555555555,15,128
2020-07-26,102900005115786,8.375,4.733333333333333,3,18
2020-07-26,102900005115793,8.055,16.0,0,15
2020-07-26,102900005115823,21.854,8.283333333333333,5,48
2020-07-26,102900005115908,21.692,7.375,3,53
2020-07-26,102900005115946,2.207,6.6,1,6
2020-07-26,102900005115960,12.538,3.6999999999999997,2,14
2020-07-26,102900005115984,23.951,7.05,11,50
2020-07-26,102900005116226,3.815,7.15,1,11
2020-07-26,102900005116233,2.748,18.8,2,11
2020-07-26,102900005116257,24.756999999999998,8.35,1,41
2020-07-26,102900005116509,26.711,5.4,8,31
2020-07-26,102900005116530,23.105999999999998,18.075,13,85
2020-07-26,102900005116547,18.969,9.0,8,34
2020-07-26,102900005116714,35.36,12.711111111111112,12,75
2020-07-26,102900005116899,7.672,14.875,3,14
2020-07-26,102900005116912,1.581,13.200000000000001,2,7
2020-07-26,102900005116943,2.121,18.35,1,13
2020-07-26,102900005117056,66.73599999999999,8.445454545454545,25,167
2020-07-26,102900005118824,2.746,12.0,0,9
2020-07-26,102900005118831,23.0,5.6499999999999995,7,16
2020-07-26,102900005119944,2.242,11.55,3,6
2020-07-26,102900005119975,20.887,5.183333333333334,10,47
2020-07-26,102900005123880,1.586,11.55,1,5
2020-07-26,102900005125808,2.802,20.8,3,26
2020-07-26,102900005125815,15.396999999999998,7.8,7,34
2020-07-26,102900011000328,13.76,7.279999999999999,4,40
2020-07-26,102900011001219,2.714,16.466666666666665,2,5
2020-07-26,102900011001806,5.0,5.9,0,5
2020-07-26,102900011008522,15.103,7.42,4,19
2020-07-26,102900011009444,18.053,6.959999999999999,4,27
2020-07-26,102900011009970,28.759,6.471428571428571,8,44
2020-07-26,102900051000944,2.57,30.8,1,9
2020-07-26,102900051004294,5.779,10.98,4,27
2020-07-26,102900051010455,31.428,7.814285714285715,7,53
2020-07-26,106956146480197,5.0,3.5,0,5
2020-07-27,102900005115762,5.2,6.65,1,10
2020-07-27,102900005115779,26.238,11.022222222222222,10,57
2020-07-27,102900005115786,13.433,3.925,3,25
2020-07-27,102900005115793,3.498,16.0,0,7
2020-07-27,102900005115823,18.377,8.575,3,39
2020-07-27,102900005115908,11.242,7.42,5,22
2020-07-27,102900005115960,14.195,3.8,1,17
2020-07-27,102900005115984,34.201,7.333333333333333,7,68
2020-07-27,102900005116226,3.168,7.6,0,9
2020-07-27,102900005116233,2.275,18.5,1,11
