销售日期,单品编码,销售单价(元/千克),销售类型,是否打折销售,打折/原价的计数总量,销量(千克)
2020-07-11,102900005115823,9.5,1,1,2,0.862
2020-07-11,102900005115823,9.6,1,1,1,0.441
2020-07-11,102900005115823,10.0,1,0,45,20.957
2020-07-11,102900005115908,7.2,1,1,1,0.489
2020-07-11,102900005115908,8.0,1,0,30,12.184
2020-07-11,102900005115946,7.0,1,0,8,2.98
2020-07-11,102900005115960,2.8,1,1,1,0.503
2020-07-11,102900005115960,4.0,1,0,9,7.162
2020-07-11,102900005115984,3.5,1,1,1,0.385
2020-07-11,102900005115984,3.8,1,1,1,0.435
2020-07-11,102900005115984,4.2,1,1,1,0.201
2020-07-11,102900005115984,4.8,1,1,1,0.334
2020-07-11,102900005115984,5.2,1,1,1,0.368
2020-07-11,102900005115984,5.3,1,1,3,1.054
2020-07-11,102900005115984,5.4,1,1,3,1.238
2020-07-11,102900005115984,5.6,1,1,1,0.351
2020-07-11,102900005115984,5.7,1,1,2,0.8360000000000001
2020-07-11,102900005115984,5.8,1,1,1,0.619
2020-07-11,102900005115984,6.0,1,0,104,42.764
2020-07-11,102900005116233,8.2,1,1,1,0.241
2020-07-11,102900005116233,8.6,1,1,1,0.22
2020-07-11,102900005116233,9.4,1,1,1,0.22
2020-07-11,102900005116233,9.6,1,1,1,0.361
2020-07-11,102900005116233,10.0,1,0,19,4.519
2020-07-11,102900005116257,6.8,1,1,2,1.0899999999999999
2020-07-11,102900005116257,7.1,1,1,1,0.301
2020-07-11,102900005116257,7.3,1,1,1,0.313
2020-07-11,102900005116257,7.5,1,1,2,0.8520000000000001
2020-07-11,102900005116257,7.6,1,1,1,0.627
2020-07-11,102900005116257,7.7,1,1,1,1.378
2020-07-11,102900005116257,8.0,1,0,58,29.464
2020-07-11,102900005116509,3.5,1,1,1,0.704
2020-07-11,102900005116509,3.6,1,1,1,0.477
2020-07-11,102900005116509,3.7,1,1,2,1.282
2020-07-11,102900005116509,3.8,1,1,1,0.93
2020-07-11,102900005116509,4.0,1,0,45,30.858999999999998
2020-07-11,102900005116530,15.3,1,1,1,0.172
2020-07-11,102900005116530,16.9,1,1,1,0.131
2020-07-11,102900005116530,17.6,1,1,1,0.293
2020-07-11,102900005116530,18.1,1,1,1,0.298
2020-07-11,102900005116530,18.4,1,1,1,0.096
2020-07-11,102900005116530,18.5,1,1,2,0.374
2020-07-11,102900005116530,19.1,1,1,1,0.227
2020-07-11,102900005116530,19.8,1,0,73,17.622
2020-07-11,102900005116547,6.8,1,1,1,0.439
2020-07-11,102900005116547,7.2,1,1,1,0.501
2020-07-11,102900005116547,7.3,1,1,1,0.113
2020-07-11,102900005116547,8.0,1,0,32,14.025
2020-07-11,102900005116714,10.3,1,1,1,0.286
2020-07-11,102900005116714,11.9,1,1,1,0.515
2020-07-11,102900005116714,12.1,1,1,1,0.594
2020-07-11,102900005116714,12.6,1,1,1,0.415
2020-07-11,102900005116714,12.7,1,1,1,0.615
2020-07-11,102900005116714,13.1,1,1,1,0.444
2020-07-11,102900005116714,13.2,1,1,1,0.451
2020-07-11,102900005116714,14.0,1,0,60,33.401
2020-07-11,102900005116899,14.4,1,1,2,0.827
2020-07-11,102900005116899,14.9,1,1,1,0.401
2020-07-11,102900005116899,15.4,1,1,1,0.294
2020-07-11,102900005116899,16.0,1,0,14,5.942
2020-07-11,102900005116912,14.0,1,0,10,1.803
2020-07-11,102900005116943,16.0,1,0,20,3.436
2020-07-11,102900005117056,8.4,1,1,1,0.271
2020-07-11,102900005117056,8.9,1,1,1,0.381
2020-07-11,102900005117056,9.0,1,1,1,0.481
2020-07-11,102900005117056,9.1,1,1,1,0.251
2020-07-11,102900005117056,10.0,1,0,57,21.895
2020-07-11,102900005117209,12.6,1,1,1,0.222
2020-07-11,102900005117209,14.0,1,0,6,1.3800000000000001
2020-07-11,102900005118824,10.0,1,0,5,1.464
2020-07-11,102900005118831,6.1,1,1,1,1.0
2020-07-11,102900005118831,6.5,1,1,2,2.0
2020-07-11,102900005118831,6.9,1,0,13,13.0
2020-07-11,102900005119944,16.0,1,1,1,0.145
2020-07-11,102900005119944,18.0,1,0,7,2.047
2020-07-11,102900005119975,5.1,1,1,1,0.585
2020-07-11,102900005119975,5.4,1,1,1,0.418
2020-07-11,102900005119975,6.0,1,0,34,13.347
2020-07-11,102900005123880,11.2,1,1,2,0.518
2020-07-11,102900005123880,11.6,1,1,1,0.309
2020-07-11,102900005123880,12.0,1,0,7,2.254
2020-07-11,102900005125808,16.3,1,1,1,0.047
2020-07-11,102900005125808,22.4,1,1,1,0.035
2020-07-11,102900005125808,22.7,1,1,3,0.276
2020-07-11,102900005125808,24.5,1,1,3,0.178
2020-07-11,102900005125808,25.8,1,0,32,3.6149999999999998
2020-07-11,102900005125815,9.1,1,1,1,0.15
2020-07-11,102900005125815,9.3,1,1,1,0.251
2020-07-11,102900005125815,9.4,1,1,1,0.281
2020-07-11,102900005125815,9.6,1,1,1,0.21
2020-07-11,102900005125815,10.0,1,0,46,13.06
2020-07-11,102900011000328,10.1,1,1,1,0.417
2020-07-11,102900011000328,10.5,1,1,1,0.159
2020-07-11,102900011000328,10.6,1,1,1,0.209
2020-07-11,102900011000328,10.7,1,1,2,0.968
2020-07-11,102900011000328,10.8,1,1,1,0.326
2020-07-11,102900011000328,10.9,1,1,1,0.651
2020-07-11,102900011000328,11.2,1,1,2,0.40900000000000003
2020-07-11,102900011000328,11.3,1,1,2,0.86
2020-07-11,102900011000328,11.4,1,1,1,0.359
2020-07-11,102900011000328,12.0,1,0,99,32.347
2020-07-11,102900011001219,18.0,1,0,6,1.613
2020-07-11,102900011006689,6.8,1,1,2,0.589
2020-07-11,102900011006689,7.0,1,1,1,0.238
2020-07-11,102900011006689,7.1,1,1,1,0.238
2020-07-11,102900011006689,7.5,1,1,2,0.7150000000000001
2020-07-11,102900011006689,8.0,1,0,21,8.21
2020-07-11,102900011006948,13.2,1,1,1,0.556
2020-07-11,102900011006948,18.0,1,0,17,6.047
2020-07-11,102900011008522,5.9,1,1,1,0.627
2020-07-11,102900011008522,6.9,1,1,1,0.551
2020-07-11,102900011008522,7.0,1,1,1,0.777
2020-07-11,102900011008522,7.1,1,1,1,1.266
2020-07-11,102900011008522,7.2,1,1,1,0.79
2020-07-11,102900011008522,7.4,1,1,1,0.539
2020-07-11,102900011008522,7.5,1,1,3,1.291
2020-07-11,102900011008522,7.6,1,1,1,0.714
2020-07-11,102900011008522,7.7,1,1,1,0.89
2020-07-11,102900011008522,8.0,0,0,1,-0.777
2020-07-11,102900011008522,8.0,1,0,44,31.406
2020-07-11,102900011009970,1.7,1,1,1,0.186
2020-07-11,102900011009970,6.0,1,1,1,0.587
2020-07-11,102900011009970,6.2,1,1,1,0.702
2020-07-11,102900011009970,6.3,1,1,1,0.659
2020-07-11,102900011009970,6.5,1,1,1,0.731
2020-07-11,102900011009970,6.6,1,1,1,0.53
2020-07-11,102900011009970,6.7,1,1,1,0.473
2020-07-11,102900011009970,7.0,1,0,65,35.975
2020-07-11,102900051004294,12.2,1,1,1,0.114
2020-07-11,102900051004294,14.0,1,0,27,6.394
2020-07-11,102900051010455,0.5,1,1,1,0.59
2020-07-11,102900051010455,7.9,1,1,1,0.457
2020-07-11,102900051010455,8.2,1,1,1,0.39
2020-07-11,102900051010455,8.5,1,1,1,0.356
2020-07-11,102900051010455,9.0,1,0,52,29.232
2020-07-12,102900005115762,4.5,1,1,1,0.482
2020-07-12,102900005115762,4.6,1,1,1,0.562
2020-07-12,102900005115762,5.0,1,0,12,7.087
2020-07-12,102900005115779,7.9,1,1,1,0.291
2020-07-12,102900005115779,8.8,1,1,3,1.162
2020-07-12,102900005115779,9.0,1,1,3,1.063
2020-07-12,102900005115779,9.1,1,1,1,0.12
2020-07-12,102900005115779,9.2,1,1,2,0.45100000000000007
2020-07-12,102900005115779,9.5,1,1,1,0.511
2020-07-12,102900005115779,10.0,1,0,70,26.44
2020-07-12,102900005115786,4.3,1,1,2,0.784
2020-07-12,102900005115786,4.5,1,1,1,0.442
2020-07-12,102900005115786,4.6,1,1,1,0.462
2020-07-12,102900005115786,4.7,1,1,1,0.402
2020-07-12,102900005115786,5.0,1,0,69,30.973
2020-07-12,102900005115793,0.9,1,1,1,0.332
2020-07-12,102900005115793,13.9,1,1,1,0.319
2020-07-12,102900005115793,16.0,1,0,15,6.178
2020-07-12,102900005115823,9.0,1,1,2,0.812
2020-07-12,102900005115823,10.0,1,0,30,12.99
2020-07-12,102900005115908,7.1,1,1,1,0.526
2020-07-12,102900005115908,7.2,1,1,1,0.288
2020-07-12,102900005115908,7.3,1,1,1,0.338
2020-07-12,102900005115908,7.5,1,1,1,0.589
2020-07-12,102900005115908,7.6,1,1,1,0.338
2020-07-12,102900005115908,8.0,1,0,47,17.37
2020-07-12,102900005115946,7.0,1,0,16,5.1739999999999995
2020-07-12,102900005115960,3.6,1,1,1,0.754
2020-07-12,102900005115960,3.7,1,1,3,2.211
2020-07-12,102900005115960,4.0,1,0,16,14.071
2020-07-12,102900005115984,3.2,1,1,1,0.301
2020-07-12,102900005115984,4.1,1,1,1,0.736
2020-07-12,102900005115984,4.8,1,1,1,0.368
2020-07-12,102900005115984,5.1,1,1,1,0.636
2020-07-12,102900005115984,5.3,1,1,2,0.819
2020-07-12,102900005115984,5.4,1,1,1,0.301
2020-07-12,102900005115984,5.5,1,1,11,4.348
2020-07-12,102900005115984,5.7,1,1,1,0.485
2020-07-12,102900005115984,6.0,1,0,147,58.774
2020-07-12,102900005116226,7.2,1,1,1,0.326
2020-07-12,102900005116226,7.3,1,1,1,0.201
2020-07-12,102900005116226,8.0,1,0,9,2.997
2020-07-12,102900005116233,9.5,1,1,1,0.291
2020-07-12,102900005116233,10.0,1,0,30,5.96
2020-07-12,102900005116257,1.5,1,1,1,0.326
2020-07-12,102900005116257,6.2,1,1,1,0.627
2020-07-12,102900005116257,6.9,1,1,1,0.589
2020-07-12,102900005116257,7.0,1,1,1,0.576
2020-07-12,102900005116257,7.2,1,1,1,0.313
2020-07-12,102900005116257,7.3,1,1,1,0.276
2020-07-12,102900005116257,7.4,1,1,2,1.516
2020-07-12,102900005116257,7.6,1,1,1,0.363
2020-07-12,102900005116257,8.0,1,0,59,36.555
2020-07-12,102900005116509,3.4,1,1,1,0.427
2020-07-12,102900005116509,3.6,1,1,1,0.503
2020-07-12,102900005116509,3.7,1,1,2,1.306
2020-07-12,102900005116509,4.0,1,0,33,21.634
2020-07-12,102900005116530,15.8,1,1,1,0.222
2020-07-12,102900005116530,18.0,1,1,1,0.308
2020-07-12,102900005116530,18.7,1,1,1,0.419
2020-07-12,102900005116530,18.8,1,1,1,0.121
2020-07-12,102900005116530,19.8,1,0,69,14.682
2020-07-12,102900005116547,5.8,1,1,1,0.476
2020-07-12,102900005116547,7.0,1,1,1,0.464
2020-07-12,102900005116547,8.0,1,0,29,12.232
2020-07-12,102900005116714,9.6,1,1,1,0.529
2020-07-12,102900005116714,11.1,1,1,1,0.494
2020-07-12,102900005116714,12.7,1,1,2,1.059
2020-07-12,102900005116714,12.9,1,1,2,0.808
2020-07-12,102900005116714,13.1,1,1,1,0.322
2020-07-12,102900005116714,13.3,1,1,1,0.429
2020-07-12,102900005116714,14.0,1,0,77,37.049
2020-07-12,102900005116899,14.0,1,1,1,0.275
2020-07-12,102900005116899,14.7,1,1,1,0.482
2020-07-12,102900005116899,15.0,1,1,1,0.3
2020-07-12,102900005116899,16.0,1,0,19,8.26
2020-07-12,102900005116912,14.0,1,0,11,1.78
2020-07-12,102900005116943,14.6,1,1,1,0.113
2020-07-12,102900005116943,14.9,1,1,1,0.169
2020-07-12,102900005116943,16.0,1,0,15,2.289
2020-07-12,102900005117056,5.6,1,1,1,0.11
2020-07-12,102900005117056,8.8,1,1,2,0.611
2020-07-12,102900005117056,9.2,1,1,2,0.5720000000000001
2020-07-12,102900005117056,9.3,1,1,1,0.301
2020-07-12,102900005117056,9.4,1,1,2,0.8220000000000001
2020-07-12,102900005117056,9.5,1,1,2,0.732
2020-07-12,102900005117056,10.0,0,0,1,-0.291
2020-07-12,102900005117056,10.0,1,0,105,35.138
2020-07-12,102900005117209,15.4,1,1,1,0.175
2020-07-12,102900005117209,16.0,1,0,6,1.596
2020-07-12,102900005118824,10.0,1,0,6,1.904
2020-07-12,102900005118831,6.9,1,0,15,15.0
2020-07-12,102900005119944,16.4,1,1,1,0.389
2020-07-12,102900005119944,18.0,1,0,9,1.719
2020-07-12,102900005119975,5.4,1,1,2,0.619
2020-07-12,102900005119975,5.5,1,1,1,0.251
2020-07-12,102900005119975,5.6,1,1,4,1.807
2020-07-12,102900005119975,5.8,1,1,1,0.301
2020-07-12,102900005119975,6.0,1,0,28,10.118
2020-07-12,102900005123880,12.0,1,0,4,1.185
2020-07-12,102900005125808,22.2,1,1,1,0.14
2020-07-12,102900005125808,22.4,1,1,1,0.07
2020-07-12,102900005125808,23.3,1,1,1,0.089
2020-07-12,102900005125808,23.8,1,1,2,0.16999999999999998
2020-07-12,102900005125808,25.8,1,0,48,4.652
2020-07-12,102900005125815,8.8,1,1,2,0.832
2020-07-12,102900005125815,9.0,1,1,2,0.932
2020-07-12,102900005125815,9.1,1,1,1,0.511
2020-07-12,102900005125815,9.3,1,1,1,0.251
2020-07-12,102900005125815,9.4,1,1,1,0.261
2020-07-12,102900005125815,10.0,1,0,49,16.361
2020-07-12,102900011000328,6.4,1,1,1,0.15
2020-07-12,102900011000328,11.1,1,1,1,0.267
2020-07-12,102900011000328,11.5,1,1,1,0.409
2020-07-12,102900011000328,12.0,1,0,21,5.429
2020-07-12,102900011001219,17.3,1,1,1,0.184
2020-07-12,102900011001219,18.0,1,0,5,1.091
2020-07-12,102900011006689,7.3,1,1,1,0.288
2020-07-12,102900011006689,8.0,1,0,15,5.838
2020-07-12,102900011006948,18.0,1,0,7,2.376
2020-07-12,102900011008522,7.1,1,1,1,0.489
2020-07-12,102900011008522,7.3,1,1,1,0.627
2020-07-12,102900011008522,8.0,1,0,43,29.351
2020-07-12,102900011009444,7.1,1,1,1,0.291
2020-07-12,102900011009444,9.0,1,1,1,0.721
2020-07-12,102900011009444,9.2,1,1,1,0.351
2020-07-12,102900011009444,9.3,1,1,1,0.391
2020-07-12,102900011009444,10.0,1,0,26,14.940999999999999
2020-07-12,102900011009970,5.6,1,1,1,0.315
2020-07-12,102900011009970,6.0,1,1,1,0.358
2020-07-12,102900011009970,6.4,1,1,4,1.706
2020-07-12,102900011009970,6.5,1,1,1,0.516
2020-07-12,102900011009970,6.6,1,1,1,0.416
2020-07-12,102900011009970,6.7,1,1,1,0.659
2020-07-12,102900011009970,7.0,1,0,54,26.955
2020-07-12,102900051000944,25.6,1,1,1,0.312
2020-07-12,102900051000944,29.8,1,0,7,2.461
2020-07-12,102900051004294,11.2,1,1,1,0.384
2020-07-12,102900051004294,12.0,1,0,28,5.836
2020-07-12,102900051010455,0.4,1,1,1,0.579
2020-07-12,102900051010455,5.0,1,1,1,0.613
2020-07-12,102900051010455,8.2,1,1,1,0.423
2020-07-12,102900051010455,8.5,1,1,1,0.635
2020-07-12,102900051010455,8.6,1,1,1,0.668
2020-07-12,102900051010455,8.7,1,1,1,0.301
2020-07-12,102900051010455,9.0,1,0,56,29.615
2020-07-12,106956146480197,3.5,1,0,4,4.0
2020-07-13,102900005115779,8.1,1,1,1,0.271
2020-07-13,102900005115779,8.6,1,1,1,0.571
2020-07-13,102900005115779,8.7,1,1,1,0.13
2020-07-13,102900005115779,9.1,1,1,2,1.153
2020-07-13,102900005115779,9.3,1,1,1,0.14
2020-07-13,102900005115779,9.4,1,1,1,0.261
2020-07-13,102900005115779,10.0,1,0,80,30.459
2020-07-13,102900005115786,2.9,1,1,1,0.377
2020-07-13,102900005115786,3.4,1,1,2,0.829
2020-07-13,102900005115786,3.7,1,1,2,0.678
2020-07-13,102900005115786,4.0,1,0,26,10.505
2020-07-13,102900005115793,16.0,1,0,9,3.605
2020-07-13,102900005115823,7.3,1,1,1,0.782
2020-07-13,102900005115823,9.2,1,1,1,0.551
2020-07-13,102900005115823,10.0,1,0,27,11.174
2020-07-13,102900005115908,7.0,1,1,1,0.539
2020-07-13,102900005115908,7.6,1,1,1,0.326
2020-07-13,102900005115908,8.0,1,0,14,5.414
2020-07-13,102900005115946,7.0,1,0,8,3.153
2020-07-13,102900005115960,3.6,1,1,2,1.784
2020-07-13,102900005115960,4.0,1,0,16,16.508
2020-07-13,102900005115984,5.1,1,1,1,0.401
2020-07-13,102900005115984,5.4,1,1,1,0.686
2020-07-13,102900005115984,5.6,1,1,1,0.334
2020-07-13,102900005115984,6.0,1,0,61,23.868
2020-07-13,102900005116226,4.6,1,1,1,0.1
2020-07-13,102900005116226,8.0,1,0,12,3.347
2020-07-13,102900005116233,9.2,1,1,1,0.12
2020-07-13,102900005116233,9.3,1,1,2,0.24
2020-07-13,102900005116233,9.7,1,1,1,0.401
2020-07-13,102900005116233,10.0,1,0,20,3.916
2020-07-13,102900005116257,6.8,1,1,1,0.589
2020-07-13,102900005116257,8.0,1,0,38,19.049
2020-07-13,102900005116509,3.4,1,1,1,0.528
2020-07-13,102900005116509,4.0,1,0,25,15.604
2020-07-13,102900005116530,16.8,1,1,1,0.475
2020-07-13,102900005116530,17.1,1,1,1,0.248
2020-07-13,102900005116530,17.9,1,1,1,0.298
2020-07-13,102900005116530,18.3,1,1,1,0.222
2020-07-13,102900005116530,19.1,1,1,1,0.152
2020-07-13,102900005116530,19.8,1,0,52,11.922
2020-07-13,102900005116547,7.6,1,1,1,0.376
2020-07-13,102900005116547,8.0,1,0,30,12.435
2020-07-13,102900005116714,12.1,1,1,1,0.415
2020-07-13,102900005116714,14.0,1,0,34,15.209
2020-07-13,102900005116899,13.6,1,1,1,0.551
2020-07-13,102900005116899,16.0,1,0,20,7.9559999999999995
2020-07-13,102900005116912,14.0,1,0,5,1.309
2020-07-13,102900005116943,16.0,1,0,14,1.9449999999999998
2020-07-13,102900005117056,8.3,1,1,2,0.413
2020-07-13,102900005117056,8.4,1,1,1,0.223
2020-07-13,102900005117056,8.5,1,1,2,0.6910000000000001
2020-07-13,102900005117056,9.0,1,0,72,26.793
2020-07-13,102900005117209,18.0,1,0,2,0.879
2020-07-13,102900005118824,5.7,1,1,1,0.301
2020-07-13,102900005118824,9.1,1,1,1,0.411
2020-07-13,102900005118824,10.0,1,0,8,2.386
2020-07-13,102900005118831,6.5,1,1,1,1.0
2020-07-13,102900005118831,6.9,1,0,7,7.0
2020-07-13,102900005119944,18.0,1,0,9,2.0349999999999997
2020-07-13,102900005119975,2.8,1,1,1,0.418
2020-07-13,102900005119975,4.7,1,1,1,0.452
2020-07-13,102900005119975,5.5,1,1,5,2.158
2020-07-13,102900005119975,5.8,1,1,1,0.334
2020-07-13,102900005119975,6.0,1,0,29,12.424
2020-07-13,102900005123880,10.0,1,0,5,1.654
2020-07-13,102900005125808,22.7,1,1,1,0.136
2020-07-13,102900005125808,23.8,1,1,1,0.12
2020-07-13,102900005125808,25.8,1,0,26,3.201
2020-07-13,102900005125815,9.3,1,1,1,0.291
2020-07-13,102900005125815,9.7,1,1,1,0.251
2020-07-13,102900005125815,10.0,1,0,41,12.099
2020-07-13,102900011000328,7.3,1,1,1,0.631
2020-07-13,102900011000328,9.3,1,1,1,0.13
2020-07-13,102900011000328,10.0,1,0,30,11.066
2020-07-13,102900011001219,19.8,1,0,3,0.718
2020-07-13,102900011006689,8.0,1,0,19,7.318
2020-07-13,102900011008522,6.4,1,1,1,0.439
2020-07-13,102900011008522,6.5,1,1,1,0.351
2020-07-13,102900011008522,6.8,1,1,1,0.451
2020-07-13,102900011008522,7.2,1,1,1,0.727
2020-07-13,102900011008522,7.3,1,1,1,0.689
2020-07-13,102900011008522,7.4,1,1,1,0.576
2020-07-13,102900011008522,7.6,1,1,1,0.877
2020-07-13,102900011008522,8.0,1,0,41,29.927
2020-07-13,102900011009444,10.0,1,0,14,8.609
2020-07-13,102900011009970,5.2,1,1,1,0.418
2020-07-13,102900011009970,5.5,1,1,2,0.887
2020-07-13,102900011009970,5.8,1,1,3,1.087
2020-07-13,102900011009970,6.0,1,0,32,14.012
2020-07-13,102900051004294,11.1,1,1,1,0.092
2020-07-13,102900051004294,12.0,1,0,21,4.4239999999999995
2020-07-13,102900051010455,4.6,1,1,1,0.59
2020-07-13,102900051010455,8.7,1,1,1,1.036
2020-07-13,102900051010455,9.0,1,0,20,9.566
2020-07-14,102900005115779,9.6,1,1,1,0.531
2020-07-14,102900005115779,9.7,1,1,1,0.451
2020-07-14,102900005115779,10.0,1,0,71,24.081
2020-07-14,102900005115786,3.8,1,1,1,0.452
2020-07-14,102900005115786,4.0,1,0,24,11.483
2020-07-14,102900005115793,16.0,1,0,12,4.631
2020-07-14,102900005115823,10.0,1,0,25,10.514000000000001
2020-07-14,102900005115908,7.4,1,1,1,0.276
2020-07-14,102900005115908,8.0,1,0,19,9.549999999999999
2020-07-14,102900005115946,6.3,1,1,1,0.358
2020-07-14,102900005115946,7.0,1,0,8,3.712
2020-07-14,102900005115960,4.0,1,0,14,13.620000000000001
2020-07-14,102900005115984,4.7,1,1,1,0.468
2020-07-14,102900005115984,5.4,1,1,1,0.351
2020-07-14,102900005115984,5.5,1,1,2,0.7020000000000001
2020-07-14,102900005115984,6.0,1,0,73,30.503
2020-07-14,102900005116226,8.0,1,0,7,2.608
2020-07-14,102900005116233,8.5,1,1,1,0.22
2020-07-14,102900005116233,9.1,1,1,1,0.08
2020-07-14,102900005116233,10.0,1,0,13,2.363
2020-07-14,102900005116257,7.0,1,1,1,0.564
2020-07-14,102900005116257,7.5,1,1,1,0.815
2020-07-14,102900005116257,8.0,1,0,23,11.68
2020-07-14,102900005116509,3.4,1,1,1,0.653
2020-07-14,102900005116509,3.7,1,1,1,0.955
2020-07-14,102900005116509,4.0,1,0,25,14.097
2020-07-14,102900005116530,17.1,1,1,1,0.157
2020-07-14,102900005116530,17.2,1,1,1,0.152
2020-07-14,102900005116530,18.3,1,1,1,0.222
2020-07-14,102900005116530,18.7,1,1,1,0.222
2020-07-14,102900005116530,19.8,1,0,58,11.516
2020-07-14,102900005116547,8.0,1,0,33,13.652000000000001
2020-07-14,102900005116714,12.5,1,1,2,0.715
2020-07-14,102900005116714,12.9,1,1,1,0.379
2020-07-14,102900005116714,13.0,1,1,1,0.429
2020-07-14,102900005116714,13.6,1,1,1,0.408
2020-07-14,102900005116714,14.0,1,0,52,25.29
2020-07-14,102900005116899,14.9,1,1,1,0.325
2020-07-14,102900005116899,16.0,1,0,17,7.359
2020-07-14,102900005116912,14.0,1,0,7,1.1440000000000001
2020-07-14,102900005116943,12.9,1,1,1,0.15
2020-07-14,102900005116943,16.0,1,0,11,1.3699999999999999
2020-07-14,102900005117056,7.5,1,1,1,0.445
2020-07-14,102900005117056,7.7,1,1,1,0.557
2020-07-14,102900005117056,8.2,1,1,1,0.379
2020-07-14,102900005117056,8.3,1,1,1,0.557
2020-07-14,102900005117056,9.0,1,0,74,26.195
2020-07-14,102900005117209,18.0,1,0,1,0.406
2020-07-14,102900005118824,10.0,1,0,4,1.323
2020-07-14,102900005118831,6.0,1,1,1,1.0
2020-07-14,102900005118831,6.9,1,0,14,14.0
2020-07-14,102900005119944,18.0,1,0,5,1.141
2020-07-14,102900005119975,5.2,1,1,1,0.201
2020-07-14,102900005119975,5.4,1,1,1,0.518
2020-07-14,102900005119975,5.5,1,1,2,0.5860000000000001
2020-07-14,102900005119975,5.8,1,1,1,0.435
2020-07-14,102900005119975,6.0,1,0,89,34.597
2020-07-14,102900005123880,10.0,1,0,5,2.0949999999999998
2020-07-14,102900005125808,25.8,1,0,33,2.997
2020-07-14,102900005125815,7.9,1,1,1,0.175
2020-07-14,102900005125815,9.5,1,1,1,0.217
2020-07-14,102900005125815,10.3,1,1,1,0.434
2020-07-14,102900005125815,10.9,1,1,1,0.409
2020-07-14,102900005125815,12.0,1,0,31,9.395
2020-07-14,102900011000328,8.7,1,1,1,0.271
2020-07-14,102900011000328,9.3,1,1,1,0.361
2020-07-14,102900011000328,10.0,1,0,50,20.757
2020-07-14,102900011001219,18.3,1,1,1,0.318
2020-07-14,102900011001219,19.8,1,0,4,1.067
2020-07-14,102900011006689,8.0,1,0,11,4.301
2020-07-14,102900011008522,6.7,1,1,1,0.727
2020-07-14,102900011008522,8.0,1,0,21,15.778
2020-07-14,102900011009444,10.0,1,0,12,5.9830000000000005
2020-07-14,102900011009970,4.7,1,1,1,0.485
2020-07-14,102900011009970,4.8,1,1,1,0.435
2020-07-14,102900011009970,5.2,1,1,1,0.268
2020-07-14,102900011009970,5.4,1,1,2,1.421
2020-07-14,102900011009970,6.0,1,0,53,27.745
2020-07-14,102900011011546,5.1,1,1,1,1.0
2020-07-14,102900011011546,5.5,1,1,1,1.0
2020-07-14,102900051004294,9.6,1,1,1,0.134
2020-07-14,102900051004294,12.0,1,0,16,3.415
2020-07-14,102900051010455,8.1,1,1,1,0.412
2020-07-14,102900051010455,9.0,1,0,15,6.361
2020-07-14,106956146480197,3.5,1,0,4,4.0
2020-07-15,102900005115779,8.2,1,1,1,0.391
2020-07-15,102900005115779,9.1,1,1,1,0.11
2020-07-15,102900005115779,10.0,1,0,66,23.083000000000002
2020-07-15,102900005115786,3.6,1,1,1,0.452
2020-07-15,102900005115786,4.0,1,0,31,13.744
2020-07-15,102900005115823,10.0,1,0,39,15.176
2020-07-15,102900005115908,6.9,1,1,1,0.313
2020-07-15,102900005115908,7.3,1,1,1,0.288
2020-07-15,102900005115908,7.5,1,1,1,0.363
2020-07-15,102900005115908,8.0,1,0,22,9.724
2020-07-15,102900005115946,6.0,1,1,1,0.387
2020-07-15,102900005115946,7.0,1,0,16,5.5169999999999995
2020-07-15,102900005115960,2.3,1,1,1,0.503
2020-07-15,102900005115960,2.7,1,1,1,1.342
2020-07-15,102900005115960,2.8,1,1,1,1.007
2020-07-15,102900005115960,3.0,1,0,31,28.795
2020-07-15,102900005115984,4.6,1,1,1,0.585
2020-07-15,102900005115984,5.1,1,1,1,0.284
2020-07-15,102900005115984,5.2,1,1,1,0.385
2020-07-15,102900005115984,5.4,1,1,2,0.753
2020-07-15,102900005115984,5.5,1,1,1,0.418
2020-07-15,102900005115984,5.7,1,1,1,0.401
2020-07-15,102900005115984,6.0,0,0,1,-0.652
2020-07-15,102900005115984,6.0,1,0,104,41.444
2020-07-15,102900005116226,6.9,1,1,1,0.389
2020-07-15,102900005116226,8.0,1,0,10,4.273
2020-07-15,102900005116233,11.2,1,1,1,0.334
2020-07-15,102900005116233,11.4,1,1,1,0.351
2020-07-15,102900005116233,12.0,1,0,17,4.017
2020-07-15,102900005116257,6.9,1,1,1,0.414
2020-07-15,102900005116257,8.0,1,0,29,13.435
2020-07-15,102900005116509,4.6,1,0,21,14.629
2020-07-15,102900005116530,17.6,1,1,1,0.318
2020-07-15,102900005116530,18.9,1,1,1,0.242
