,销量(千克),销量(千克),销量(千克),销量(千克),销量(千克),销量(千克),平均销量(千克),平均销量(千克),平均销量(千克),平均销量(千克),平均销量(千克),平均销量(千克)
2022-07-31,131.59099999999998,320.998,49.207,19.875,142.906,98.219,26.318199999999997,21.399866666666664,24.6035,6.625,11.908833333333334,16.369833333333332
2022-08-01,91.813,304.399,82.282,29.243000000000002,154.113,36.451,18.3626,20.293266666666668,41.141,9.747666666666667,11.854846153846154,4.556375
2022-08-02,28.385,270.798,80.493,14.100999999999999,122.28399999999999,57.275999999999996,7.09625,16.924875,40.2465,7.0504999999999995,8.152266666666666,6.364
2022-08-03,95.589,337.105,68.436,15.584999999999999,159.987,76.332,23.89725,18.728055555555557,34.218,5.194999999999999,12.306692307692307,8.481333333333332
2022-08-04,64.17099999999999,354.404,65.154,17.149,152.644,81.526,12.8342,18.652842105263158,32.577,4.28725,11.741846153846154,9.058444444444444
2022-08-05,43.931000000000004,329.423,72.799,13.431999999999999,169.692,66.543,10.982750000000001,17.338052631578947,36.3995,4.477333333333333,13.053230769230769,7.393666666666667
2022-08-06,106.723,355.128,96.079,15.462,183.489,91.924,21.3446,17.7564,48.0395,3.0924,13.106357142857144,11.4905
2022-08-07,89.746,319.04200000000003,86.982,26.316000000000003,211.184,105.113,17.949199999999998,18.767176470588236,43.491,6.579000000000001,16.244923076923076,13.139125
2022-08-08,86.53099999999999,302.077,76.689,18.528,138.495,87.26599999999999,17.306199999999997,20.138466666666666,38.3445,4.632,11.54125,9.696222222222222
2022-08-09,54.281000000000006,322.432,75.303,17.542,161.631,77.1,10.856200000000001,20.152,37.6515,3.5084000000000004,12.433153846153846,9.6375
2022-08-10,89.973,291.01800000000003,70.98599999999999,17.255,168.921,39.034,17.9946,17.11870588235294,35.492999999999995,5.751666666666666,12.993923076923076,7.8068
2022-08-11,70.377,313.919,73.029,13.387,159.507,68.939,14.075399999999998,18.465823529411765,36.5145,3.34675,14.500636363636364,9.84842857142857
2022-08-12,79.938,326.821,74.91,15.139,166.473,60.39,15.9876,19.224764705882354,37.455,5.046333333333333,12.805615384615386,10.065
2022-08-13,139.761,479.995,102.596,28.497999999999998,223.38400000000001,72.19,34.94025,26.66638888888889,51.298,9.499333333333333,17.183384615384618,10.312857142857142
2022-08-14,97.04400000000001,394.71500000000003,120.907,32.987,188.234,87.77,16.174000000000003,24.669687500000002,60.4535,10.995666666666667,13.445285714285715,12.538571428571428
2022-08-15,102.925,347.367,85.398,24.222,120.999,67.468,20.585,21.7104375,42.699,8.074,9.307615384615385,9.638285714285715
2022-08-16,69.881,368.861,81.22,18.14,183.738,71.408,11.646833333333333,21.697705882352942,40.61,6.046666666666667,13.124142857142857,7.934222222222222
2022-08-17,104.095,358.863,87.672,20.658,146.131,66.376,17.349166666666665,23.9242,43.836,6.886,9.742066666666666,8.297
2022-08-18,81.503,424.262,121.725,26.979,223.117,84.219,13.583833333333333,24.956588235294117,60.8625,8.993,15.93692857142857,10.527375
2022-08-19,144.451,401.426,186.155,89.61600000000001,334.781,91.655,24.075166666666664,25.089125,93.0775,29.872000000000003,23.912928571428573,10.18388888888889
2022-08-20,95.69800000000001,429.043,123.124,18.641000000000002,209.291,70.643,19.1396,30.645928571428573,61.562,6.213666666666668,19.026454545454545,10.091857142857142
2022-08-21,87.971,432.675,82.19800000000001,19.233,219.055,72.191,17.5942,28.845000000000002,41.099000000000004,9.6165,16.850384615384616,8.021222222222223
2022-08-22,66.488,303.2,45.204,14.33,104.65299999999999,47.201,13.2976,20.21333333333333,22.602,4.776666666666666,8.721083333333333,6.743
2022-08-23,86.205,259.56,43.039,13.572,111.097,48.094,17.241,14.42,21.5195,4.524,8.545923076923076,6.870571428571429
2022-08-24,57.232,233.767,46.96,14.23,73.184,59.056,14.308,14.6104375,23.48,4.743333333333333,5.629538461538461,8.436571428571428
2022-08-25,51.218999999999994,243.786,63.776,12.514000000000001,110.13,42.528,12.804749999999999,10.15775,31.888,4.171333333333334,8.471538461538461,5.316
2022-08-26,48.72,250.941,48.086,11.488,129.03,73.827,16.24,13.941166666666668,24.043,3.829333333333333,9.21642857142857,8.203
2022-08-27,104.458,357.705,57.998000000000005,19.554000000000002,154.266,68.656,26.1145,19.8725,28.999000000000002,6.518000000000001,11.866615384615384,6.865600000000001
2022-08-28,102.839,252.244,88.504,25.880000000000003,251.609,71.953,25.70975,18.01742857142857,44.252,6.470000000000001,20.96741666666667,8.994125
2022-08-29,59.775,297.05,45.738,13.378,116.07600000000001,74.182,19.925,17.473529411764705,22.869,4.459333333333333,8.291142857142857,10.597428571428571
2022-08-30,93.293,236.727,66.738,7.933999999999999,114.188,33.987,23.32325,15.7818,33.369,2.6446666666666663,9.515666666666666,4.855285714285714
2022-08-31,28.994,242.409,35.261,3.3040000000000003,61.621,30.290000000000003,14.497,16.1606,17.6305,1.1013333333333335,7.702625,6.058000000000001
2022-09-01,56.769999999999996,311.034,47.503,11.463999999999999,100.922,58.419,14.192499999999999,19.439625,23.7515,3.821333333333333,7.763230769230769,9.7365
2022-09-02,53.186,328.216,42.416,4.884,103.825,61.119,17.728666666666665,18.234222222222222,21.208,2.442,6.921666666666667,8.731285714285715
2022-09-03,88.589,419.813,53.626000000000005,15.738,176.62800000000001,77.887,29.529666666666667,23.322944444444445,26.813000000000002,7.869,12.616285714285715,11.126714285714286
2022-09-04,124.55,491.166,62.544,18.362000000000002,185.40200000000002,87.775,31.1375,27.287,31.272,9.181000000000001,13.243,10.971875
2022-09-05,60.192,285.889,53.158,10.812,117.607,47.452,15.048,17.8680625,26.579,5.406,9.046692307692307,6.7788571428571425
2022-09-06,54.584,250.203,39.138999999999996,11.684000000000001,93.76899999999999,40.620000000000005,13.646,15.6376875,19.569499999999998,3.894666666666667,7.814083333333333,5.802857142857143
2022-09-07,59.667,260.624,40.007000000000005,12.388,69.663,44.356,14.91675,18.616000000000003,13.335666666666668,4.129333333333333,5.80525,5.5445
2022-09-08,46.658,222.246,42.893,7.917999999999999,91.68599999999999,62.072,11.6645,13.073294117647059,14.297666666666666,2.639333333333333,7.640499999999999,7.759
2022-09-09,111.848,311.923,67.57,4.65,180.34,106.775,27.962,17.329055555555556,33.785,1.55,12.881428571428572,13.346875
2022-09-10,155.46699999999998,419.26300000000003,72.293,0.491,146.777,114.94200000000001,31.093399999999995,22.06647368421053,36.1465,0.491,11.29053846153846,12.771333333333335
2022-09-11,97.363,351.176,63.233999999999995,6.927,83.984,92.533,24.34075,18.48294736842105,31.616999999999997,6.927,7.63490909090909,9.2533
2022-09-12,38.382999999999996,315.002,71.588,0.0,145.6,98.587,9.595749999999999,16.579052631578946,35.794,0.0,13.236363636363636,10.95411111111111
2022-09-13,25.627,216.669,47.126000000000005,0.0,104.849,68.334,6.40675,12.745235294117649,23.563000000000002,0.0,9.531727272727274,6.8334
2022-09-14,27.935000000000002,185.157,41.840999999999994,0.0,70.053,53.107,6.983750000000001,10.891588235294119,20.920499999999997,0.0,7.0053,5.900777777777778
2022-09-15,29.546,201.569,27.430999999999997,0.0,66.529,56.663,7.3865,14.397785714285714,13.715499999999999,0.0,6.0480909090909085,5.151181818181818
2022-09-16,26.977,193.806,41.283,0.0,107.825,74.425,6.74425,10.200315789473684,20.6415,0.0,8.985416666666667,7.4425
2022-09-17,50.024,359.256,69.613,0.0,168.436,90.05,8.337333333333333,18.908210526315788,34.8065,0.0,12.956615384615386,10.005555555555555
2022-09-18,58.668,377.496,57.715999999999994,0.0,177.806,80.37299999999999,11.7336,19.86821052631579,28.857999999999997,0.0,14.817166666666667,10.046624999999999
2022-09-19,9.274000000000001,212.507,38.815,0.0,45.683,30.316000000000003,3.0913333333333335,11.805944444444444,19.4075,0.0,4.153,6.0632
2022-09-20,14.946000000000002,262.543,42.297,0.0,67.862,47.235,4.982,13.818052631578947,21.1485,0.0,6.169272727272727,7.8725
2022-09-21,18.429,213.475,32.068,0.0,86.458,46.791,6.143,10.67375,16.034,0.0,7.859818181818182,7.7985
2022-09-22,20.182000000000002,226.528,50.388000000000005,0.0,73.801,50.943,6.727333333333334,12.584888888888889,25.194000000000003,0.0,7.3801000000000005,6.367875
2022-09-23,30.662,243.19,65.003,0.0,87.3,87.179,10.220666666666666,14.305294117647058,32.5015,0.0,7.2749999999999995,10.897375
2022-09-24,49.291,345.852,75.743,0.0,193.743,101.607,24.6455,18.202736842105264,37.8715,0.0,16.14525,14.515285714285714
2022-09-25,14.038,320.644,55.324,0.0,132.468,118.404,4.679333333333333,16.876,27.662,0.0,10.189846153846153,14.8005
2022-09-26,34.863,196.445,30.759999999999998,0.0,59.178,58.141999999999996,8.71575,10.339210526315789,15.379999999999999,0.0,4.552153846153846,6.460222222222222
2022-09-27,35.665,158.187,29.389,0.0,63.594,37.498999999999995,8.91625,9.8866875,14.6945,0.0,5.781272727272728,5.356999999999999
2022-09-28,62.641000000000005,142.124,32.625,0.0,77.96000000000001,53.384,20.880333333333336,8.360235294117647,16.3125,0.0,6.496666666666667,6.673
2022-09-29,43.663,175.757,31.877,0.0,84.368,44.333,10.91575,9.250368421052633,15.9385,0.0,6.026285714285714,5.541625
2022-09-30,70.235,200.098,53.33,0.0,107.477,53.894999999999996,14.047,11.116555555555557,26.665,0.0,9.770636363636363,7.699285714285714
2022-10-01,102.731,318.485,76.799,0.0,169.374,122.00999999999999,34.24366666666666,15.165952380952382,38.3995,0.0,15.397636363636364,17.43
2022-10-02,81.611,253.861,61.869,0.0,178.918,91.22999999999999,20.40275,15.8663125,30.9345,0.0,16.265272727272727,13.032857142857141
2022-10-03,93.09,253.67,59.161,0.0,117.323,82.006,31.03,14.921764705882353,29.5805,0.0,9.776916666666667,13.667666666666667
2022-10-04,104.98400000000001,328.918,49.869,0.0,115.099,117.054,26.246000000000002,17.311473684210526,24.9345,0.0,11.5099,14.63175
2022-10-05,118.42099999999999,373.666,40.769,0.0,162.721,87.935,39.47366666666667,18.6833,20.3845,0.0,13.560083333333333,12.562142857142858
2022-10-06,132.357,353.217,71.588,0.0,208.677,184.89,33.08925,22.0760625,35.794,0.0,17.38975,16.80818181818182
2022-10-07,110.30199999999999,470.332,87.818,0.0,170.183,154.165,27.575499999999998,33.595142857142854,43.909,0.0,14.181916666666666,15.4165
2022-10-08,81.908,360.779,37.814,0.0,114.62899999999999,108.094,20.477,21.22229411764706,18.907,0.0,12.736555555555555,15.441999999999998
2022-10-09,66.479,342.075,53.058,0.0,110.966,121.547,16.61975,21.3796875,26.529,0.0,9.247166666666667,17.363857142857142
2022-10-10,46.834,288.07,47.046,0.0,134.737,103.327,15.611333333333334,19.204666666666665,23.523,0.0,11.228083333333332,14.761
2022-10-11,51.596000000000004,244.75900000000001,29.660000000000004,0.0,119.426,89.443,17.198666666666668,18.827615384615385,14.830000000000002,0.0,9.186615384615385,12.777571428571429
2022-10-12,39.206,240.312,29.309,0.0,123.317,82.773,9.8015,17.165142857142857,14.6545,0.0,10.276416666666666,11.824714285714284
2022-10-13,61.838,152.506,30.605,0.0,84.845,70.04599999999999,15.4595,10.167066666666667,15.3025,0.0,8.4845,8.755749999999999
2022-10-14,13.046,135.637,11.594999999999999,0.0,49.262,65.57900000000001,3.2615,7.97864705882353,5.797499999999999,0.0,5.4735555555555555,8.197375000000001
2022-10-15,101.798,377.25600000000003,60.965,12.033,204.274,223.125,33.93266666666667,25.1504,30.4825,6.0165,18.570363636363638,22.3125
2022-10-16,86.333,367.681,62.74,2.55,178.909,209.72,28.777666666666665,22.9800625,31.37,2.55,17.8909,20.972
2022-10-17,38.615,247.30200000000002,35.260999999999996,5.7620000000000005,111.662,104.537,12.871666666666668,16.486800000000002,17.630499999999998,5.7620000000000005,11.1662,13.067125
2022-10-18,41.022,273.91,56.159000000000006,7.186999999999999,155.233,156.31,13.674,17.119375,28.079500000000003,3.5934999999999997,19.404125,17.36777777777778
2022-10-19,38.515,225.807,33.063,13.004,96.132,105.856,19.2575,16.12907142857143,16.5315,13.004,12.0165,13.232
2022-10-20,52.368,242.853,30.363,4.7010000000000005,105.947,88.041,26.184,13.491833333333334,15.1815,4.7010000000000005,10.5947,11.005125
2022-10-21,98.057,613.973,95.213,38.486000000000004,399.685,289.383,32.68566666666667,30.698649999999997,47.6065,19.243000000000002,36.335,26.30754545454545
2022-10-22,77.747,299.448,56.495999999999995,7.952,155.908,157.648,25.915666666666667,17.614588235294118,28.247999999999998,7.952,17.32311111111111,19.706
2022-10-23,61.265,242.892,38.944,14.581,138.434,152.18099999999998,30.6325,17.34942857142857,19.472,14.581,12.584909090909091,16.909
2022-10-24,37.236,199.326,30.369,3.223,73.345,85.05,12.411999999999999,13.2884,15.1845,3.223,6.667727272727273,9.45
2022-10-25,36.981,217.397,36.506,4.156,125.16000000000001,89.459,12.327,14.493133333333333,18.253,4.156,12.516000000000002,9.93988888888889
2022-10-26,35.475,226.63299999999998,38.152,4.56,117.386,104.795,11.825000000000001,14.164562499999999,19.076,4.56,9.782166666666667,11.643888888888888
2022-10-27,35.991,209.0,31.661,2.299,114.668,116.582,11.997,12.294117647058824,15.8305,2.299,10.424363636363637,12.953555555555555
2022-10-28,63.12,229.524,40.855000000000004,11.885,136.101,164.567,21.04,15.3016,20.427500000000002,11.885,13.6101,20.570875
2022-10-29,98.462,368.13100000000003,64.488,11.396,167.48499999999999,248.053,32.82066666666667,23.008187500000002,32.244,11.396,15.22590909090909,27.561444444444444
2022-10-30,67.588,221.196,76.791,10.805,203.145,197.429,22.52933333333333,12.288666666666666,38.3955,10.805,15.626538461538463,24.678625
2022-10-31,32.213,85.398,47.777,3.319,83.714,61.844,10.737666666666668,5.6932,23.8885,3.319,7.610363636363636,7.7305
2022-11-01,29.485,96.786,39.603,3.305,101.963,96.65899999999999,9.828333333333333,5.693294117647059,19.8015,3.305,10.196299999999999,9.665899999999999
2022-11-03,13.926,83.973,63.801,4.0120000000000005,129.249,120.85499999999999,6.963,4.665166666666667,31.9005,4.0120000000000005,10.77075,15.106874999999999
2022-11-05,74.21600000000001,190.42100000000002,73.537,9.816,158.362,176.84300000000002,24.73866666666667,11.901312500000001,36.7685,9.816,13.196833333333332,17.6843
2022-11-06,60.306000000000004,162.064,75.888,4.647,135.245,165.482,20.102,9.533176470588234,37.944,4.647,12.295,20.68525
2022-11-07,22.799,102.677,47.225,3.256,108.169,86.0,7.599666666666667,6.845133333333334,23.6125,3.256,9.833545454545455,9.555555555555555
2022-11-08,31.054000000000002,96.37100000000001,41.117,3.86,77.122,82.087,10.351333333333335,5.353944444444445,20.5585,3.86,7.0110909090909095,10.260875
2022-11-09,21.313000000000002,128.56,35.22,2.871,75.307,68.901,7.104333333333334,7.142222222222222,17.61,2.871,6.8460909090909094,7.655666666666666
2022-11-10,17.046,122.883,39.756,6.897,88.303,74.62700000000001,5.6819999999999995,5.585590909090909,19.878,6.897,8.027545454545454,9.328375000000001
2022-11-11,40.363,173.21,45.043,7.801,130.229,163.552,13.454333333333333,7.873181818181819,22.5215,7.801,11.839,20.444
2022-11-12,73.358,293.677,56.455000000000005,10.572,204.119,257.06600000000003,24.45266666666667,13.984619047619049,28.227500000000003,10.572,18.556272727272727,28.562888888888892
2022-11-13,54.616,312.032,50.639,7.366,188.274,206.762,18.205333333333332,15.6016,25.3195,7.366,18.8274,25.84525
2022-11-14,27.892999999999997,180.626,38.303,5.605,104.647,99.074,9.297666666666666,11.289125,19.1515,5.605,9.513363636363637,12.38425
2022-11-15,31.82,165.843,38.944,7.266,93.884,102.92,10.606666666666667,8.72857894736842,19.472,7.266,9.3884,11.435555555555556
2022-11-16,17.224,205.406,18.714,2.568,105.807,92.695,5.741333333333333,10.2703,9.357,2.568,10.5807,11.586875
2022-11-17,40.678999999999995,232.975,38.752,8.038,104.356,90.18,10.169749999999999,11.094047619047618,19.376,8.038,11.59511111111111,10.020000000000001
2022-11-18,59.901,376.605,68.424,17.923,212.654,153.087,14.97525,17.93357142857143,34.212,17.923,21.2654,17.009666666666664
2022-11-19,183.307,1265.473,122.87899999999999,35.948,436.061,440.93,45.82675,50.618919999999996,61.439499999999995,17.974,36.33841666666667,44.093
2022-11-20,67.057,146.034,97.969,0.252,198.915,156.828,22.352333333333334,8.113,48.9845,0.252,24.864375,19.6035
2022-11-21,264.657,821.168,132.212,55.692,352.42199999999997,343.02,52.9314,35.70295652173913,66.106,27.846,25.173,26.386153846153846
2022-11-22,30.541,173.192,36.972,4.816,82.21900000000001,36.489000000000004,10.180333333333333,9.115368421052631,18.486,4.816,11.745571428571429,4.5611250000000005
2022-11-23,50.24,247.572,31.839999999999996,8.243,98.441,68.562,16.746666666666666,12.3786,15.919999999999998,4.1215,10.937888888888889,9.794571428571428
2022-11-24,29.738,260.618,31.131,8.455,105.612,43.262,9.912666666666667,16.288625,15.5655,4.2275,11.734666666666666,6.180285714285715
2022-11-25,62.003,228.796,46.435,16.927,103.304,32.969,20.667666666666666,12.710888888888888,23.2175,8.4635,11.478222222222222,4.709857142857143
2022-11-26,37.043,352.51099999999997,47.408,9.863999999999999,89.276,57.284,12.347666666666667,22.031937499999998,23.704,4.9319999999999995,9.919555555555554,8.183428571428571
2022-11-27,3.165,40.471,3.192,4.146,17.031,8.596,3.165,4.0470999999999995,3.192,4.146,4.25775,2.149
2022-11-28,1.8090000000000002,40.862,10.707999999999998,1.04,13.451,3.012,0.9045000000000001,4.0862,5.353999999999999,1.04,4.483666666666667,1.004
2022-11-29,9.193999999999999,31.298000000000002,7.6240000000000006,1.778,6.066,8.283,4.5969999999999995,2.8452727272727274,3.8120000000000003,1.778,3.033,2.07075
2022-12-04,18.158,99.399,24.721999999999998,1.168,53.404,30.0,9.079,9.036272727272728,12.360999999999999,1.168,8.900666666666668,10.0
2022-12-05,41.811,170.093,30.282,0.0,118.657,114.0,20.9055,15.463,30.282,0.0,14.832125,38.0
2022-12-06,67.863,226.171,38.551,7.977,97.963,98.62,33.9315,16.15507142857143,19.2755,7.977,12.245375,32.873333333333335
2022-12-07,64.331,272.787,25.636,11.597,82.55,124.352,32.1655,20.983615384615383,12.818,11.597,16.509999999999998,20.725333333333335
2022-12-08,47.48,173.924,46.357,4.524,131.273,82.678,23.74,11.594933333333334,23.1785,4.524,16.409125,13.779666666666666
2022-12-09,30.039,140.88,41.33,4.422,99.447,71.48400000000001,10.013,10.062857142857142,20.665,4.422,12.430875,11.914000000000001
2022-12-10,73.28,231.009,55.053,6.572,161.982,149.336,18.32,13.588764705882353,27.5265,6.572,17.998,14.933600000000002
2022-12-11,63.385,204.481,62.536,3.6290000000000004,171.695,144.333,21.128333333333334,11.360055555555554,31.268,1.8145000000000002,19.077222222222222,13.121181818181817
2022-12-12,30.168,173.035,27.823,3.379,96.205,85.72200000000001,7.542,10.178529411764705,13.9115,3.379,12.025625,12.246
2022-12-13,50.434,185.802,37.876000000000005,5.316,103.872,91.195,10.0868,10.929529411764705,18.938000000000002,5.316,11.541333333333334,10.132777777777777
2022-12-14,29.923,226.11499999999998,40.701,6.973,96.19800000000001,102.181,7.48075,12.561944444444443,20.3505,6.973,9.619800000000001,9.289181818181818
2022-12-15,60.995999999999995,291.759,44.891000000000005,8.607,151.972,94.03399999999999,20.331999999999997,18.2349375,22.445500000000003,8.607,15.1972,8.548545454545454
2022-12-16,59.198,306.951,28.131,6.839,147.869,146.341,19.732666666666667,20.4634,14.0655,3.4195,16.42988888888889,12.195083333333335
2022-12-17,97.791,265.09,43.945,16.786,153.757,142.647,32.597,12.623333333333331,21.9725,8.393,15.3757,14.2647
2022-12-18,65.117,295.364,68.962,12.025,123.46900000000001,131.36,16.27925,19.69093333333333,34.481,12.025,15.433625000000001,14.595555555555556
2022-12-19,67.122,201.178,47.456,11.56,98.288,86.269,13.4244,12.573625,23.728,11.56,16.381333333333334,9.585444444444445
2022-12-20,53.792,252.22400000000002,45.501000000000005,6.731,88.82000000000001,103.84700000000001,13.448,18.016000000000002,22.750500000000002,6.731,11.102500000000001,11.538555555555556
2022-12-21,61.727000000000004,285.265,76.358,17.740000000000002,137.998,128.851,12.345400000000001,15.848055555555554,38.179,17.740000000000002,12.545272727272726,14.316777777777778
2022-12-22,45.018,223.75,33.67100000000001,8.883000000000001,93.949,99.983,11.2545,13.984375,16.835500000000003,8.883000000000001,10.438777777777778,12.497875
2022-12-23,54.487,210.784,29.486,8.921,91.649,92.544,10.897400000000001,15.056,14.743,8.921,11.456125,9.2544
2022-12-24,61.874,285.085,47.278999999999996,11.582,117.56400000000001,139.067,15.4685,23.75708333333333,23.639499999999998,11.582,13.062666666666667,12.642454545454546
2022-12-25,105.12899999999999,362.94,51.941,5.742,166.418,160.777,21.025799999999997,24.196,25.9705,5.742,16.6418,13.398083333333332
2022-12-26,56.004,253.07500000000002,27.857,12.022,114.691,115.93299999999999,11.2008,15.817187500000001,13.9285,6.011,12.743444444444444,10.539363636363635
2022-12-27,72.514,253.518,39.591,6.541,121.716,102.06,12.085666666666667,19.501384615384616,19.7955,3.2705,13.524,8.505
2022-12-28,60.286,257.429,36.052,8.167,99.953,119.913,10.047666666666666,16.0893125,18.026,8.167,9.9953,9.99275
2022-12-29,66.287,237.735,25.895,3.656,129.853,123.439,11.047833333333335,14.8584375,12.9475,3.656,11.804818181818183,9.495307692307692
2022-12-30,62.525,244.088,29.769,6.173,118.87700000000001,131.88299999999998,12.504999999999999,15.2555,14.8845,3.0865,11.8877,11.989363636363635
2022-12-31,103.271,329.509,39.573,5.574000000000001,198.248,178.02100000000002,20.6542,23.536357142857145,19.7865,2.7870000000000004,18.022545454545455,14.835083333333335
2023-01-01,92.503,329.635,39.379999999999995,7.926,174.42600000000002,159.047,15.417166666666667,23.545357142857142,19.689999999999998,3.963,17.442600000000002,12.234384615384615
2023-01-02,54.334,287.812,36.172,17.834,154.451,132.934,10.866800000000001,22.139384615384618,18.086,8.917,12.870916666666666,13.2934
2023-01-03,50.818,215.984,30.654,3.617,128.13400000000001,86.599,12.7045,15.427428571428573,15.327,1.8085,10.677833333333334,7.872636363636364
2023-01-04,48.908,171.91,27.843,3.929,123.447,88.495,9.781600000000001,12.279285714285715,13.9215,3.929,11.222454545454546,8.8495
2023-01-05,32.701,186.069,25.709,5.835,108.643,101.31700000000001,8.17525,13.290642857142856,12.8545,2.9175,9.876636363636363,11.257444444444445
2023-01-06,60.705,202.912,27.047,6.648,106.774,115.083,10.1175,14.493714285714287,13.5235,3.324,8.897833333333333,8.852538461538462
2023-01-07,53.524,187.324,24.606,11.498999999999999,112.31,108.037,10.7048,9.366200000000001,12.303,5.749499999999999,8.63923076923077,10.803700000000001
2023-01-08,56.788000000000004,219.37199999999999,34.433,15.154,124.983,115.9,11.357600000000001,12.187333333333333,17.2165,15.154,8.927357142857144,12.877777777777778
2023-01-09,39.958999999999996,185.585,31.341,11.607,90.474,100.363,7.9918,10.916764705882354,15.6705,11.607,7.5395,10.0363
2023-01-10,45.848,200.196,15.291999999999998,9.913,119.602,101.017,9.169599999999999,10.536631578947368,7.645999999999999,4.9565,10.872909090909092,11.22411111111111
2023-01-11,44.885,185.254,31.198999999999998,9.782,126.451,88.976,8.977,9.262699999999999,15.599499999999999,9.782,9.032214285714286,9.886222222222223
2023-01-12,43.65,202.709,27.908,9.159,113.15,87.74199999999999,8.73,12.6693125,13.954,9.159,7.071875,9.74911111111111
2023-01-13,31.759,215.635,29.708,15.213000000000001,137.769,123.264,7.93975,13.4771875,14.854,7.6065000000000005,9.840642857142857,13.696
2023-01-14,112.724,447.993,55.134,31.542,197.217,204.679,28.181,29.8662,27.567,15.771,10.9565,22.74211111111111
2023-01-15,92.61,278.968,61.584,21.246,154.044,179.046,30.87,19.926285714285715,30.792,10.623,9.061411764705882,17.9046
2023-01-16,61.379000000000005,216.173,46.516,21.066,121.081,144.546,15.344750000000001,16.628692307692308,23.258,10.533,7.5675625,13.140545454545453
2023-01-17,86.319,180.232,39.869,22.71,117.137,166.406,21.57975,12.873714285714286,19.9345,11.355,7.8091333333333335,15.127818181818183
2023-01-18,84.28,281.89300000000003,58.399,41.458999999999996,218.267,212.899,21.07,21.684076923076926,19.466333333333335,20.729499999999998,13.6416875,17.741583333333335
2023-01-19,157.124,371.074,104.101,61.759,350.275,385.35900000000004,39.281,26.505285714285716,34.70033333333333,30.8795,20.60441176470588,35.032636363636364
2023-01-20,252.074,594.071,138.786,75.97,604.231,455.94100000000003,63.0185,39.604733333333336,46.262,37.985,40.282066666666665,37.99508333333333
2023-01-22,39.08,219.37800000000001,34.134,17.629,91.232,91.90100000000001,19.54,16.87523076923077,17.067,17.629,9.1232,13.128714285714286
2023-01-23,46.756,291.35200000000003,66.018,31.043,124.14,146.538,23.378,20.810857142857145,33.009,31.043,12.414,29.3076
2023-01-24,84.834,205.447,89.42099999999999,31.05,181.95100000000002,48.516999999999996,28.278000000000002,22.827444444444446,44.710499999999996,10.35,22.743875000000003,16.17233333333333
2023-01-25,97.229,245.072,114.33699999999999,38.246,140.698,165.671,32.409666666666666,24.5072,38.11233333333333,19.123,15.633111111111113,23.667285714285715
2023-01-26,72.92699999999999,272.125,60.15,32.835,226.705,204.906,24.308999999999997,27.2125,20.05,16.4175,18.892083333333336,22.767333333333333
2023-01-27,88.434,283.135,69.283,31.75,284.492,215.811,29.477999999999998,28.313499999999998,23.094333333333335,15.875,15.805111111111112,17.98425
2023-01-28,63.873,235.44299999999998,43.626000000000005,30.24,246.34300000000002,163.237,21.291,23.5443,21.813000000000002,15.12,17.595928571428573,16.3237
2023-01-29,48.473,229.694,40.248999999999995,15.298,194.121,122.262,12.11825,17.66876923076923,20.124499999999998,7.649,14.932384615384617,11.114727272727272
2023-01-30,52.382999999999996,217.18,42.686,15.248,153.832,113.826,13.095749999999999,19.743636363636366,21.343,7.624,11.833230769230768,10.347818181818182
2023-01-31,40.683,202.836,37.501999999999995,13.52,157.934,104.426,10.17075,13.522400000000001,18.750999999999998,6.76,13.161166666666666,9.493272727272727
2023-02-01,33.281,156.42,33.307,12.689,136.909,92.321,8.32025,10.427999999999999,16.6535,6.3445,13.6909,9.232099999999999
2023-02-02,32.251999999999995,204.688,41.747,15.701,142.663,125.85300000000001,8.062999999999999,13.645866666666667,20.8735,7.8505,11.888583333333335,12.5853
2023-02-03,54.97,189.282,53.285,14.786,187.654,125.441,13.7425,13.520142857142858,26.6425,7.393,18.7654,11.403727272727274
2023-02-04,85.60499999999999,252.725,39.93,20.698,232.871,126.55,21.401249999999997,14.040277777777778,19.965,10.349,17.913153846153847,11.504545454545454
2023-02-05,83.513,281.351,39.59,15.281,140.199,112.777,16.7026,16.55005882352941,13.196666666666667,7.6405,10.784538461538462,9.398083333333334
2023-02-06,11.684,179.662,34.646,12.377,91.363,79.476,3.8946666666666663,9.455894736842106,17.323,6.1885,8.305727272727273,5.676857142857143
2023-02-07,25.653,154.543,33.83,12.441,99.937,63.807,6.41325,9.090764705882354,16.915,6.2205,9.9937,6.3807
2023-02-08,40.347,161.297,35.924,8.429,93.975,75.372,8.0694,9.488058823529412,17.962,4.2145,7.83125,8.374666666666666
2023-02-09,42.757,203.645,30.833,13.362000000000002,138.13,88.67,8.5514,11.979117647058825,15.4165,6.681000000000001,11.510833333333332,8.06090909090909
2023-02-10,49.257,175.847,31.996000000000002,12.793999999999999,125.468,103.7,12.31425,9.769277777777779,15.998000000000001,6.396999999999999,10.455666666666668,10.370000000000001
2023-02-11,77.149,243.90800000000002,53.417,16.919,164.9,143.531,19.28725,12.837263157894737,26.7085,8.4595,13.741666666666667,11.960916666666668
2023-02-12,74.087,309.307,48.809,28.032,158.806,109.179,18.52175,17.183722222222222,24.4045,14.016,12.215846153846154,10.9179
2023-02-13,30.456000000000003,226.189,33.601,14.142999999999999,107.056,103.14699999999999,10.152000000000001,11.904684210526316,16.8005,7.0714999999999995,8.235076923076923,8.595583333333332
